OBJECTID,Shape,codigo,nombre,riesgo,descripcion,tipo_amenaza,categoria_proteccion,subcategoria_proteccion,Shape_Length,Shape_Area
348,"(4719639.612250267, 2251215.081681436)",0311-3,La Cruz,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,2833.7091289550444,60626.96261316048

349,"(4719621.884395918, 2252054.72196427)",0311-4,La Cruz,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,58.86114601733632,53.07061728817402

350,"(4719524.799324488, 2247426.1308611706)",0815-16,Las Estancias,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,373.7198111521474,4894.33157187279

351,"(4714467.840226844, 2254134.606416166)",0606-3,San Mart�n de Porres,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,474.4882925792968,13683.75096629615

352,"(4719599.044587178, 2247407.929683848)",0815-16,Las Estancias,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,307.07860278833294,2648.5961024614717

353,"(4719567.680107025, 2247383.4332589055)",0815-16,Las Estancias,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,4.402216346585726,0.6064176589466056

354,"(4719678.080436013, 2247457.3168928674)",0815-28,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,556.6366131572081,3495.828097821236

355,"(4719744.914656044, 2247772.2285537636)",0819-10,Villa Lilliam,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,878.5138357284252,22322.612747028903

356,"(4719677.3157599885, 2247835.6394037255)",0813-44,Villatina,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,561.2021667668241,4738.153965912186

357,"(4719945.154020723, 2247879.097463412)",0816-7,Villa Turbay,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,620.9400370940696,8183.404034839667

358,"(4719729.42387689, 2247375.1858982616)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,656.1990798590048,16906.005928077368

359,"(4718716.361091297, 2253692.764930072)",0107-1,San Pablo,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,168.5374592791974,408.17525278668086

360,"(4718506.342209948, 2253787.7424427764)",0107-2,San Pablo,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,380.0290208040114,2063.2342855790707

361,"(4718139.762588933, 2253234.5801428594)",0107-3,San Pablo,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,164.12659481175996,1388.9608278022001

362,"(4719388.116372655, 2250059.6935279053)",0806-8,Llanaditas,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,75.98056787241094,254.42119777554797

363,"(4719516.867816646, 2247357.167710863)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,170.00074178445507,1149.4540689619432

364,"(4719504.374572098, 2247327.4009956243)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,39.98894429494324,69.48352037859894

365,"(4719515.035953559, 2247324.060090231)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,85.20146354191967,281.1033665012281

366,"(4719046.6439994555, 2250763.2702649916)",0310-1,Versalles No.2,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,2259.445546437163,76324.69070680522

367,"(4720173.966153368, 2247247.55674453)",0815-17,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,94.1958798157609,446.54835345888426

368,"(4719291.190250345, 2249378.2908810754)",9003-37,Piedras Blancas - Matasano,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,173.49197943515458,1532.6911039115614

369,"(4720413.904547262, 2247791.5751962485)",0816-11,Villa Turbay,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,112.06522594586949,671.8093742183443

370,"(4720013.557390274, 2247346.1695661093)",0817-13,La Sierra,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,418.4394225961746,4455.322829265386

371,"(4719538.94615093, 2251550.9643343813)",0311-5,La Cruz,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,768.2764794246385,26103.318872500557

372,"(4719109.463299333, 2251654.624521448)",0311-6,La Cruz,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,6114.502827060623,217248.750966509

373,"(4720679.4303111825, 2247453.3915467635)",0817-27,La Sierra,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,64.03364243118925,113.74960133309214

374,"(4720599.856163466, 2247420.9159703855)",0817-25,La Sierra,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,95.40459402143128,199.70990821743007

375,"(4718811.930265609, 2248692.101830481)",0812-2,La Libertad,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,427.3526765393698,4189.422898450448

376,"(4719055.361714804, 2248214.166873701)",0812-3,La Libertad,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,241.6596771781015,3018.0536564858635

377,"(4718863.9823454935, 2248329.264311196)",0812-4,La Libertad,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,2535.162368173648,85700.84224965205

378,"(4720538.1363535905, 2247393.049754587)",0817-26,La Sierra,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,225.5837563610992,2854.313741200649

379,"(4717684.6170158135, 2249761.28134651)",0803-1,San Miguel,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,5.178192738626536,0.23706535950133892

380,"(4720362.011964143, 2247815.548530037)",0816-10,Villa Turbay,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,128.45090955828402,1106.1911568026278

381,"(4716532.702475091, 2247291.366845913)",0914-2,Asomadera No.1,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,465.20650403296673,13619.889868434826

382,"(4718399.673400582, 2255007.629080455)",0103-2,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,382.00139316244815,5274.619275217598

383,"(4718771.924123955, 2255054.962324799)",0103-3,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,274.05108118039345,1635.9088053832672

384,"(4718908.234257433, 2255101.0042009065)",0103-4,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,686.8294221864952,13317.64402057573

385,"(4718152.055880861, 2255259.1871519457)",0103-6,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,89.69868793143415,185.07948852690515

386,"(4718488.620248744, 2255154.3564958675)",0103-7,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,2384.482490480816,46934.77585895046

387,"(4718651.361465683, 2255264.711665773)",0103-8,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,244.1932713984437,2424.8696334542387

388,"(4717995.901652632, 2254500.591492922)",0103-9,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,382.50514383629076,4526.777560569016

389,"(4718737.072588173, 2255029.9093069006)",0103-10,Popular,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,108.26864517858144,568.1515477454559

390,"(4718729.730009105, 2255184.973477863)",0103-11,Popular,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,1017.1162674183159,29809.8708985794

391,"(4718009.168235098, 2254332.423003813)",0103-12,Popular,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,851.8755393291875,8143.514983220918

392,"(4719438.699547631, 2250057.8103074688)",9003-31,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,354.7754010784443,6256.620367860703

393,"(4715963.755401412, 2243177.34638965)",1415-1,Los Balsos No.2,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,232.24151007650514,3636.191112375249

394,"(4709046.065712127, 2249577.7878642986)",6014-1,La Loma,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,588.9560443945791,4178.054798045854

395,"(4718884.920040609, 2248754.483116805)",0812-2,La Libertad,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,99.55551373974409,376.63010342704735

396,"(4719004.35732448, 2248898.413414534)",9003-44,Piedras Blancas - Matasano,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,11.956080186938419,2.6152126760415175

397,"(4719006.643782408, 2248893.704827191)",0811-7,Trece de Noviembre,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,31.329567297925628,59.3342454435493

398,"(4719008.377005298, 2248869.2666410464)",9003-44,Piedras Blancas - Matasano,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,80.11429654984069,299.3151565922256

399,"(4719031.847262058, 2248809.7314670687)",0811-7,Trece de Noviembre,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,217.4823990544313,703.5711994663354

400,"(4711259.3774830615, 2252445.5077272053)",AE1-1,�rea de Expansi�n Pajarito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,61.35940873881177,30.193411213240182

401,"(4711358.3858357845, 2253798.8018205464)",AE1-2,�rea de Expansi�n Pajarito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,3865.8867074834707,123902.07197090323

402,"(4718937.774974651, 2248782.504982243)",0811-5,Trece de Noviembre,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,489.46042961557055,10544.675930890271

403,"(4706189.966368008, 2241847.114214033)",AE7-1,�rea de Expansi�n San Antonio de Prado,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,325.5817134233297,4511.546389575275

404,"(4706152.446598451, 2240765.320594142)",AE7-2,�rea de Expansi�n San Antonio de Prado,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,511.09111607365344,11311.256819489845

405,"(4719190.313602242, 2251186.7346366206)",0310-3,Versalles No.2,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,1641.0237280478816,35284.96552052267

406,"(4719063.479095584, 2248762.1043037516)",0811-1,Trece de Noviembre,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,12.289683623767427,6.058190969271325

407,"(4719289.08724316, 2249186.8168544234)",9003-39,Piedras Blancas - Matasano,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,294.62753982824995,5042.646488855409

408,"(4719237.005374167, 2249165.704575697)",0811-4,Trece de Noviembre,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,98.6759364402454,250.46583172509418

409,"(4719507.53346982, 2249285.5685299416)",9003-36,Piedras Blancas - Matasano,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,546.0833995064155,13080.709629911822

410,"(4718985.663987305, 2250056.464942007)",0804-3,La Ladera,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,73.03175925398335,131.59503855993233

411,"(4711457.807205922, 2246750.1746561048)",1613-1,Altavista,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,509.8303166841462,12045.44431624796

412,"(4711730.890562004, 2246657.582261924)",1613-3,Altavista,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,119.95763507998397,703.8209518903386

413,"(4711529.083620827, 2246600.460310634)",1613-4,Altavista,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,492.2790440988295,9462.790826966671

414,"(4711687.448613381, 2246604.3876216332)",1613-5,Altavista,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,201.42557905037603,1020.8692136993675

415,"(4711072.228125381, 2246326.780858107)",1613-6,Altavista,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,114.25089607865928,579.8070452117757

416,"(4711069.632790532, 2246283.6216891883)",1613-7,Altavista,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,52.04883476246749,97.81780757073224

417,"(4709970.432965406, 2250714.425914527)",1318-1,Antonio Nari�o,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,653.7807408207873,8205.444400517312

418,"(4712544.263551688, 2251277.526328961)",1201-1,Ferrini,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,101.15952508787831,333.2388214753404

419,"(4708697.078727642, 2254621.2441360885)",6008-1,La Ilusi�n,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,634.3070910645287,25780.15164447891

420,"(4713138.293491181, 2254258.5564685776)",0712-1,Aures No.2,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,285.1315886170048,5127.262319643248

421,"(4719077.044185624, 2249292.3128458317)",0806-13,Llanaditas,Riesgo medio,Zona de riesgo medio por movimientos en masa,Movimientos en masa,,,230.2315563763084,3037.347419875251

422,"(4719345.920376912, 2249203.1603101017)",9003-47,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,144.07536878451535,881.1066360571087

423,"(4719123.587992157, 2249317.4067886746)",0806-2,Llanaditas,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,230.96917327099555,2281.1434193530977

424,"(4712854.046183747, 2254166.2807787736)",0712-2,Aures No.2,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,756.7285280757648,9724.951301913337

425,"(4719516.783227449, 2247473.7687983275)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,399.7311651838393,3400.8036217615595

426,"(4717695.944325249, 2249736.648882294)",0804-1,La Ladera,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,352.8736109006929,5372.191270744769

427,"(4700596.929638988, 2260019.308878611)",5002-1,La Sucia,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,422.80455726200944,5409.9018677243375

428,"(4719568.254218332, 2247348.7810524865)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,292.79916282084173,1403.712953240654

429,"(4700606.965332363, 2259905.3233874994)",5007-1,La Aldea,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,1225.7684852177917,56401.690003225995

430,"(4700877.125888742, 2260119.409174969)",5007-3,La Aldea,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,462.3559467491958,12079.261650691065

431,"(4719855.293683526, 2247328.613514048)",0815-15,Las Estancias,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,137.08655283232957,1076.081912898188

432,"(4719168.117044084, 2249219.8737517176)",0806-14,Llanaditas,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,735.159106384431,25014.897553724924

433,"(4719534.089423219, 2247818.688702978)",0813-42,Villatina,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,93.25155128729962,226.80182101880322

434,"(4702616.345066915, 2257773.2599303266)",5005-4,Volcana Guayabal,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,603.7770663371557,15490.40181757559

435,"(4719727.554921121, 2247990.006533088)",9003-49,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,69.47452401286498,71.65163095065431

436,"(4719703.337764653, 2247946.6754036653)",9003-49,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,102.69186194638988,140.2349296831513

437,"(4718926.280371424, 2251098.8876509266)",0310-2,Versalles No.2,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,530.4729625833716,7373.387729459977

438,"(4718867.979457501, 2247912.7631965517)",0813-29,Villatina,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,657.8225625414852,7687.8408981983075

439,"(4719001.293923402, 2247810.1157347662)",0813-29,Villatina,Riesgo bajo,Zona de riesgo bajo por movimientos en masa,Movimientos en masa,,,399.35457650002957,3570.012531834362

440,"(4719647.785605995, 2247928.8013062906)",0814-7,San Antonio,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,347.61723256573924,1097.685852102492

441,"(4719389.115461644, 2249305.123335111)",9003-38,Piedras Blancas - Matasano,Alto riesgo no mitigable,Zona de alto riesgo no mitigable por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona de riesgo no mitigable,593.3462889837756,8787.130222581072

442,"(4707977.398710305, 2252406.115355384)",6001-2,La Palma,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,84.32332789391731,29.59562291602169

443,"(4704805.497080864, 2247278.526676365)",8005-1,El Astillero,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,619.9529184674125,11889.4680939848

444,"(4704540.230884261, 2246738.4451136496)",8005-2,El Astillero,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,328.27682404052734,5828.599483802418

445,"(4705440.496681302, 2241851.9949703515)",8002-1,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,71.10508722283602,24.07892125051441

446,"(4705610.284387136, 2242004.363524744)",8002-2,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,586.6174112979201,4769.883541530268

447,"(4705627.021476289, 2242192.318779767)",8002-3,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,185.79863242557005,851.9180584405239

448,"(4705601.955328163, 2242228.161212705)",8002-4,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,92.15008432037905,175.6259141792581

449,"(4705577.31537315, 2242269.997809726)",8002-5,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,39.068935761488525,63.621653242559354

450,"(4705543.063613914, 2242301.008699222)",8002-6,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,175.93650559161827,896.4340231744063

451,"(4704613.453464449, 2241587.6124725407)",8002-10,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,1825.889025723382,26888.853593687963

452,"(4704254.93501199, 2242956.0687997444)",8002-13,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,922.1524317483589,18100.360356897025

453,"(4705589.248626131, 2243231.4357281374)",8002-14,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,231.10456412631177,3024.1502094261164

454,"(4705695.758741533, 2242954.021354388)",8002-15,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,311.80625909533126,2483.107544705262

455,"(4705506.993606405, 2242565.517112538)",8002-16,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,166.2863883122226,1013.905088472387

456,"(4705392.289065699, 2241706.9506160677)",8002-17,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,288.5812887219437,2825.5510349427227

457,"(4704505.29935664, 2242207.0269653904)",8002-18,Potrerito,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,440.8667466637458,11866.065661208584

458,"(4706000.559205406, 2241706.6298724585)",AE7-3,�rea de Expansi�n San Antonio de Prado,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,395.55468348502393,4612.143928078752

459,"(4705674.955097346, 2241658.1857523364)",8001-2,�rea de Expansi�n San Antonio de Prado,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,6.341445565796685,1.0434134522584895

460,"(4705648.199275345, 2241691.1732964)",AE7-5,�rea de Expansi�n San Antonio de Prado,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,266.9524543817961,2298.2733362917925

461,"(4705727.263630445, 2241665.4754063715)",AE7-6,�rea de Expansi�n San Antonio de Prado,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,106.71604106479874,560.1408731007508

462,"(4706357.553730911, 2241832.8902411023)",AE7-7,�rea de Expansi�n San Antonio de Prado,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,110.75891795066399,676.9752410219849

463,"(4719551.513340124, 2247368.4080325766)",0815-13,Las Estancias,Alto riesgo mitigable,Zona de alto riesgo mitigable por movimientos en masa,Movimientos en masa,,,308.76613965834827,2623.5291542334785

464,"(4719510.336437553, 2253365.862267837)",9003-20,Piedras Blancas - Matasano,Con condiciones de riesgo,Zona con condiciones de riesgo por movimientos en masa,Movimientos en masa,�reas de Amenaza y Riesgo,Zona con condiciones de riesgo,2131.686002322099,37810.05478940043

